cross_val,kfold,n_trees,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
9,9,20,0.7419354838709677,0.375,0.625,1.0,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.42857142857142855,0.5555555555555556,1.0,0.6613756613756614
9,10,20,0.8064516129032258,1.0,0.7272727272727273,0.8333333333333334,0.8535353535353535,0.3333333333333333,0.8,1.0,0.7111111111111111,0.5,0.761904761904762,0.9090909090909091,0.7236652236652237
10,1,20,0.9032258064516129,0.8,0.8181818181818182,1.0,0.8727272727272727,0.6666666666666666,0.9,1.0,0.8555555555555555,0.7272727272727272,0.8571428571428572,1.0,0.8614718614718614
10,2,20,0.7419354838709677,0.6666666666666666,0.625,0.8235294117647058,0.7050653594771242,0.6666666666666666,0.5,0.9333333333333333,0.6999999999999998,0.6666666666666666,0.5555555555555556,0.8749999999999999,0.6990740740740741
10,3,20,0.8387096774193549,0.75,0.6923076923076923,1.0,0.8141025641025642,0.5,0.9,0.9333333333333333,0.7777777777777777,0.6,0.7826086956521738,0.9655172413793104,0.7827086456771615
10,4,20,0.7741935483870968,0.3333333333333333,0.6666666666666666,0.9375,0.6458333333333334,0.16666666666666666,0.8,1.0,0.6555555555555556,0.2222222222222222,0.7272727272727272,0.967741935483871,0.6390789616596068
10,5,20,0.8387096774193549,0.7142857142857143,0.7777777777777778,0.9333333333333333,0.8084656084656086,0.8333333333333334,0.7,0.9333333333333333,0.8222222222222223,0.7692307692307692,0.7368421052631577,0.9333333333333333,0.8131354026090868
10,6,20,0.8709677419354839,0.6666666666666666,0.8,1.0,0.8222222222222223,0.6666666666666666,0.8,1.0,0.8222222222222223,0.6666666666666666,0.8000000000000002,1.0,0.8222222222222223
10,7,20,0.9354838709677419,1.0,0.8333333333333334,1.0,0.9444444444444445,0.6666666666666666,1.0,1.0,0.8888888888888888,0.8,0.9090909090909091,1.0,0.903030303030303
10,8,20,0.8064516129032258,0.5,0.7777777777777778,0.9375,0.7384259259259259,0.5,0.7,1.0,0.7333333333333334,0.5,0.7368421052631577,0.967741935483871,0.7348613469156762
10,9,20,0.8064516129032258,0.8,0.6666666666666666,0.9285714285714286,0.7984126984126986,0.6666666666666666,0.8,0.8666666666666667,0.7777777777777778,0.7272727272727272,0.7272727272727272,0.896551724137931,0.7836990595611285
10,10,20,0.9032258064516129,0.6666666666666666,1.0,1.0,0.8888888888888888,1.0,0.7,1.0,0.9,0.8,0.8235294117647058,1.0,0.8745098039215686
1,1,25,0.9032258064516129,1.0,0.8181818181818182,0.9375,0.9185606060606061,0.6666666666666666,0.9,1.0,0.8555555555555555,0.8,0.8571428571428572,0.967741935483871,0.8749615975422428
1,2,25,0.7741935483870968,0.6,0.6363636363636364,0.9333333333333333,0.7232323232323233,0.5,0.7,0.9333333333333333,0.7111111111111111,0.5454545454545454,0.6666666666666666,0.9333333333333333,0.7151515151515152
1,3,25,0.8709677419354839,0.6666666666666666,0.8888888888888888,0.9375,0.8310185185185185,0.6666666666666666,0.8,1.0,0.8222222222222223,0.6666666666666666,0.8421052631578948,0.967741935483871,0.8255046217694776
1,4,25,0.8709677419354839,0.8,0.8,0.9375,0.8458333333333333,0.6666666666666666,0.8,1.0,0.8222222222222223,0.7272727272727272,0.8000000000000002,0.967741935483871,0.8316715542521994
1,5,25,0.8709677419354839,0.75,0.75,1.0,0.8333333333333334,0.5,0.9,1.0,0.7999999999999999,0.6,0.8181818181818182,1.0,0.806060606060606
1,6,25,0.7741935483870968,0.5,0.6363636363636364,1.0,0.712121212121212,0.5,0.7,0.9333333333333333,0.7111111111111111,0.5,0.6666666666666666,0.9655172413793104,0.710727969348659
1,7,25,0.8387096774193549,0.6666666666666666,0.7272727272727273,1.0,0.797979797979798,0.6666666666666666,0.8,0.9333333333333333,0.8000000000000002,0.6666666666666666,0.761904761904762,0.9655172413793104,0.7980295566502463
1,8,25,0.9032258064516129,1.0,0.7692307692307693,1.0,0.923076923076923,0.8333333333333334,1.0,0.8666666666666667,0.9,0.9090909090909091,0.8695652173913044,0.9285714285714286,0.9024091850178806
1,9,25,0.967741935483871,1.0,1.0,0.9375,0.9791666666666666,1.0,0.9,1.0,0.9666666666666667,1.0,0.9473684210526316,0.967741935483871,0.9717034521788342
1,10,25,0.8387096774193549,0.75,0.8571428571428571,0.875,0.8273809523809524,1.0,0.6,0.9333333333333333,0.8444444444444444,0.8571428571428571,0.7058823529411764,0.9032258064516129,0.8220836721785488
2,1,25,0.9032258064516129,1.0,0.7692307692307693,1.0,0.923076923076923,0.5,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8695652173913044,1.0,0.8454106280193238
2,2,25,0.8064516129032258,0.5,0.7272727272727273,1.0,0.7424242424242425,0.5,0.8,0.9333333333333333,0.7444444444444445,0.5,0.761904761904762,0.9655172413793104,0.7424740010946907
